TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,FCEVAPIN,FCEVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,MEATPAN,AMBLEFTTOP,AMBLEFT,AMBLEFTBOT,AMBRIGHTTOP,AMBRIGHT,AMBRIGHTBOT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Frequency,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Evaporator Inlet,FC Evaporator Outlet,Freezer Top 1,Freezer Mid 2,Freezer Bottom 3,Freezer 4,Freezer 5,Cabinet Top 1,Cabinet Middle 2,Cabinet Bottom 3,Meat Pan,Ambient Left Top,Ambient Left Middle,Ambient Left Bot,Ambient Right Top,Ambient Right Middle,Ambient Right Bot,Suction Line,Discharge,Condensor Inlet,Condenser Outlet,Heat Loop Outlet,Compressor Dome,Heat Loop inlet,Humidity,W Status,W Control,W RC Temp,W FC Temp,W FC Evap Temp,W Pantry Temp,W Ambient Temp,W Ambient RH,W FC Heater State,W FC Fan,W Condenser Fan,W RC Damper State,W VCC Hz,W Pantry Damper State,W Fill Tube Heater,W Water Valve State,W FC Door,W RC Door,W Cold Request FC,W Cold Request RC,W Cold Request Pantry,W Defrost Trace,W PI_Output,W PI_Proportional_Output,W PI_Integral_Output,W PI_Kp,W PI_Ki,W RC_CutIN,W RC_CutOUT,W FC_CutIN,W FC_CutOUT,W Pantry_CutIN,W Pantry_CutOUT,W Dispensing Heater
6:49:22,2,0.49,114.9,12.90,7.47,0.66946,60.00,0.84,43.62,90.06,-999.00,-999.00,0,-10.51,-11.47,-0.74,1.36,0.44,1.24,1.96,41.60,43.69,45.58,48.88,91.49,90.02,89.37,91.16,90.12,89.51,99.66,150.37,105.30,105.60,101.72,129.76,139.05,30.5,1,2,35.24,0.83,-11.67,49.12,87.28,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:50:13,2,0.50,114.9,13.00,7.39,0.67047,60.00,0.84,43.61,90.06,-999.00,-999.00,0,-10.52,-11.57,-0.75,1.35,0.44,1.23,1.96,41.60,43.67,45.57,48.86,91.48,90.01,89.37,91.16,90.11,89.50,99.67,150.45,105.29,105.57,101.82,129.76,139.06,30.4,1,2,35.24,0.79,-11.56,49.10,87.35,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:51:01,2,0.49,114.9,12.90,7.44,0.67152,60.00,0.85,43.61,90.07,-999.00,-999.00,0,-10.56,-11.48,-0.75,1.34,0.44,1.24,1.96,41.60,43.66,45.56,48.85,91.48,90.03,89.38,91.17,90.13,89.52,99.72,150.29,105.25,105.53,101.70,129.72,138.87,30.4,1,2,35.24,0.82,-11.70,49.10,87.36,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:51:48,2,0.50,115.0,13.00,7.27,0.67252,60.00,0.83,43.58,90.06,-999.00,-999.00,0,-10.58,-11.58,-0.77,1.33,0.41,1.22,1.96,41.56,43.62,45.53,48.83,91.47,90.01,89.37,91.16,90.11,89.51,99.71,150.30,105.21,105.51,101.79,129.67,138.84,30.4,1,2,35.26,0.82,-11.56,49.10,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:52:39,2,0.50,115.0,13.00,7.43,0.67357,60.00,0.82,43.55,90.06,-999.00,-999.00,0,-10.51,-11.45,-0.76,1.33,0.40,1.21,1.94,41.53,43.62,45.51,48.80,91.48,89.99,89.37,91.15,90.12,89.50,99.69,150.31,105.17,105.46,101.68,129.65,138.85,30.5,1,2,35.26,0.82,-11.56,49.10,87.28,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:53:33,2,0.49,115.0,13.00,7.39,0.67458,60.00,0.81,43.54,90.06,-999.00,-999.00,0,-10.51,-11.61,-0.78,1.32,0.40,1.19,1.93,41.52,43.62,45.49,48.80,91.47,90.02,89.35,91.15,90.11,89.50,99.67,150.37,105.18,105.47,101.71,129.66,138.95,30.5,1,2,35.24,0.84,-11.60,49.10,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:54:18,2,0.49,114.9,12.80,7.30,0.67563,60.00,0.82,43.55,90.06,-999.00,-999.00,0,-10.53,-11.48,-0.77,1.36,0.43,1.20,1.93,41.53,43.61,45.51,48.79,91.48,90.01,89.36,91.16,90.10,89.52,99.64,150.34,105.19,105.46,101.65,129.67,138.97,30.5,1,2,35.24,0.84,-11.56,49.10,87.38,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:55:13,2,0.49,114.9,13.00,7.40,0.67664,60.00,0.81,43.53,90.05,-999.00,-999.00,0,-10.54,-11.63,-0.79,1.32,0.38,1.18,1.92,41.52,43.61,45.46,48.75,91.47,89.99,89.36,91.14,90.11,89.50,99.60,150.29,105.21,105.46,101.73,129.66,138.97,30.6,1,2,35.24,0.79,-11.59,49.05,87.44,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:56:02,2,0.49,115.0,13.00,7.34,0.67766,60.00,0.81,43.51,90.04,-999.00,-999.00,0,-10.59,-11.45,-0.78,1.34,0.39,1.20,1.93,41.51,43.59,45.47,48.72,91.47,90.01,89.36,91.14,90.09,89.49,99.59,150.33,105.26,105.55,101.74,129.65,138.98,30.5,1,2,35.24,0.84,-11.54,49.01,87.37,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:56:50,2,0.49,115.0,13.00,7.38,0.67870,60.00,0.80,43.50,90.05,-999.00,-999.00,0,-10.52,-11.61,-0.80,1.30,0.37,1.17,1.91,41.48,43.56,45.44,48.71,91.46,89.99,89.37,91.15,90.11,89.51,99.62,150.34,105.27,105.53,101.73,129.67,138.96,30.4,1,2,35.24,0.81,-11.65,48.99,87.30,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:57:42,2,0.49,114.9,13.00,7.42,0.67976,60.00,0.80,43.49,90.03,-999.00,-999.00,0,-10.73,-11.54,-0.78,1.31,0.39,1.17,1.90,41.46,43.54,45.43,48.69,91.44,89.98,89.34,91.13,90.09,89.48,99.65,150.30,105.24,105.50,101.77,129.63,138.94,30.5,1,2,35.24,0.84,-11.58,48.94,87.33,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:58:28,2,0.49,115.0,12.80,7.22,0.68076,60.00,0.80,43.49,90.03,-999.00,-999.00,0,-10.60,-11.52,-0.81,1.31,0.39,1.19,1.91,41.48,43.55,45.44,48.69,91.45,89.98,89.34,91.13,90.07,89.48,99.59,150.30,105.20,105.46,101.66,129.61,138.97,30.5,1,2,35.24,0.79,-11.56,48.92,87.36,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
6:59:23,2,0.49,114.9,12.90,7.28,0.68175,60.00,0.80,43.47,90.04,-999.00,-999.00,0,-10.55,-11.24,-0.80,1.31,0.39,1.18,1.92,41.45,43.53,45.42,48.68,91.46,89.99,89.35,91.15,90.09,89.50,99.63,150.20,105.19,105.45,101.67,129.61,138.79,30.5,1,2,35.18,0.82,-11.40,48.92,87.40,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:00:09,2,0.49,115.0,12.80,7.33,0.68280,60.00,0.79,43.46,90.04,-999.00,-999.00,0,-10.48,-11.48,-0.82,1.28,0.36,1.17,1.90,41.44,43.52,45.40,48.65,91.45,89.99,89.33,91.14,90.09,89.50,99.63,150.18,105.16,105.43,101.70,129.57,138.77,30.4,1,2,35.10,0.78,-11.48,48.92,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:01:02,2,0.49,114.9,13.10,7.36,0.68380,60.00,0.78,43.44,90.04,-999.00,-999.00,0,-10.55,-11.31,-0.80,1.31,0.37,1.16,1.89,41.43,43.48,45.37,48.64,91.45,89.98,89.34,91.13,90.07,89.49,99.62,150.13,105.12,105.39,101.63,129.56,138.75,30.4,1,2,35.06,0.75,-11.36,48.92,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:01:52,2,0.49,114.9,13.00,7.31,0.68484,60.00,0.79,43.44,90.04,-999.00,-999.00,0,-10.40,-11.49,-0.79,1.33,0.38,1.18,1.89,41.44,43.51,45.39,48.62,91.44,89.99,89.35,91.14,90.10,89.50,99.61,150.14,105.12,105.40,101.64,129.53,138.73,30.4,1,2,35.06,0.78,-11.51,48.92,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:02:41,2,0.49,115.0,13.10,7.37,0.68586,60.00,0.80,43.42,90.04,-999.00,-999.00,0,-10.69,-11.50,-0.80,1.31,0.36,1.19,1.90,41.43,43.46,45.34,48.61,91.45,89.99,89.35,91.14,90.09,89.50,99.53,150.19,105.14,105.42,101.68,129.52,138.84,30.5,1,2,35.06,0.86,-11.40,48.92,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:03:31,2,0.49,114.9,13.10,7.40,0.68690,60.00,0.80,43.42,90.04,-999.00,-999.00,0,-10.48,-11.44,-0.78,1.31,0.39,1.18,1.89,41.42,43.47,45.34,48.61,91.46,89.99,89.34,91.14,90.10,89.50,99.54,150.14,105.14,105.41,101.60,129.53,138.81,30.5,1,2,35.06,0.79,-11.52,48.92,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:04:21,2,0.49,114.9,13.10,7.28,0.68790,60.00,0.78,43.40,90.03,-999.00,-999.00,0,-10.62,-11.40,-0.80,1.29,0.35,1.14,1.87,41.42,43.44,45.32,48.58,91.46,89.96,89.33,91.14,90.08,89.49,99.53,150.12,105.13,105.41,101.68,129.52,138.77,30.5,1,2,35.06,0.75,-11.31,48.92,87.30,38.48,0,80.00,80.00,2.00,75.00,2.00,20.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:05:08,2,0.49,114.9,12.80,7.28,0.68890,60.00,0.79,43.39,90.04,-999.00,-999.00,0,-10.48,-11.41,-0.78,1.30,0.36,1.17,1.89,41.40,43.45,45.33,48.58,91.45,89.98,89.34,91.15,90.10,89.52,99.57,150.07,105.18,105.44,101.70,129.52,138.77,30.4,1,2,35.06,0.71,-11.48,48.92,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:06:03,2,0.49,114.9,12.80,7.25,0.68996,60.00,0.79,43.38,90.04,-999.00,-999.00,0,-10.57,-11.38,-0.76,1.27,0.38,1.17,1.90,41.40,43.44,45.31,48.55,91.46,89.99,89.35,91.15,90.09,89.50,99.57,150.08,105.18,105.45,101.76,129.52,138.73,30.4,1,2,35.06,0.78,-11.34,48.88,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:06:50,2,0.49,115.0,12.90,7.44,0.69096,60.00,0.80,43.37,90.03,-999.00,-999.00,0,-10.46,-11.41,-0.78,1.30,0.37,1.18,1.91,41.38,43.42,45.30,48.52,91.47,89.98,89.35,91.13,90.08,89.50,99.56,150.04,105.16,105.44,101.65,129.49,138.68,30.4,1,2,35.06,0.77,-11.49,48.79,87.30,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:07:39,2,0.49,115.0,12.90,7.42,0.69201,60.00,0.80,43.36,90.04,-999.00,-999.00,0,-10.64,-11.40,-0.77,1.32,0.38,1.18,1.89,41.36,43.40,45.29,48.53,91.47,89.98,89.36,91.15,90.09,89.48,99.55,150.11,105.16,105.43,101.74,129.48,138.79,30.5,1,2,35.06,0.79,-11.35,48.76,87.28,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:08:30,2,0.50,114.9,13.10,7.29,0.69301,60.00,0.79,43.35,90.04,-999.00,-999.00,0,-10.52,-10.95,-0.78,1.32,0.37,1.16,1.90,41.36,43.41,45.27,48.51,91.45,89.97,89.35,91.14,90.10,89.50,99.57,150.10,105.22,105.51,101.72,129.50,138.70,30.5,1,2,35.06,0.81,-11.48,48.77,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:09:18,2,0.50,115.0,13.10,7.45,0.69407,60.00,0.80,43.34,90.04,-999.00,-999.00,0,-10.66,-11.41,-0.80,1.30,0.36,1.17,1.89,41.36,43.39,45.25,48.49,91.45,89.97,89.35,91.14,90.09,89.50,99.55,150.26,105.24,105.52,101.78,129.49,138.80,30.5,1,2,35.06,0.83,-11.25,48.74,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:10:08,2,0.49,115.0,13.00,7.41,0.69507,60.00,0.79,43.33,90.03,-999.00,-999.00,0,-10.53,-11.41,-0.77,1.29,0.35,1.17,1.89,41.34,43.37,45.25,48.47,91.45,89.97,89.34,91.13,90.07,89.49,99.57,150.17,105.22,105.49,101.70,129.50,138.79,30.4,1,2,35.06,0.82,-11.51,48.74,87.39,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:11:01,2,0.49,115.0,12.80,7.32,0.69608,60.00,0.80,43.32,90.03,-999.00,-999.00,0,-10.61,-11.48,-0.77,1.33,0.37,1.19,1.89,41.36,43.36,45.26,48.48,91.45,89.98,89.34,91.14,90.09,89.48,99.54,150.21,105.21,105.49,101.72,129.53,138.84,30.4,1,2,35.06,0.81,-11.43,48.74,87.28,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:11:53,2,0.50,115.0,13.00,7.43,0.69714,60.00,0.79,43.31,90.04,-999.00,-999.00,0,-10.49,-11.41,-0.76,1.32,0.35,1.17,1.90,41.34,43.35,45.23,48.45,91.46,89.99,89.35,91.15,90.09,89.48,99.55,150.12,105.22,105.48,101.65,129.52,138.86,30.4,1,2,35.06,0.86,-11.56,48.74,87.40,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:12:43,2,0.49,115.0,13.00,7.43,0.69815,60.00,0.79,43.31,90.04,-999.00,-999.00,0,-10.65,-11.57,-0.77,1.31,0.37,1.15,1.91,41.34,43.35,45.25,48.44,91.45,90.01,89.36,91.14,90.10,89.49,99.54,150.25,105.22,105.51,101.71,129.50,138.89,30.3,1,2,35.06,0.81,-11.56,48.74,87.44,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:13:29,2,0.49,115.0,12.80,7.43,0.69919,60.00,0.79,43.30,90.03,-999.00,-999.00,0,-10.54,-11.44,-0.77,1.32,0.36,1.14,1.90,41.32,43.34,45.23,48.43,91.46,89.98,89.34,91.15,90.07,89.51,99.61,150.13,105.19,105.46,101.63,129.51,138.72,30.3,1,2,35.06,0.80,-11.62,48.74,87.28,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:14:21,2,0.50,115.0,13.00,7.24,0.70020,60.00,0.78,43.29,90.03,-999.00,-999.00,0,-10.59,-11.58,-0.78,1.30,0.36,1.16,1.90,41.32,43.33,45.21,48.42,91.46,89.96,89.34,91.14,90.08,89.51,99.61,150.10,105.14,105.43,101.67,129.50,138.67,30.4,1,2,35.06,0.78,-11.56,48.74,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:15:11,2,0.50,115.0,13.10,7.27,0.70124,60.00,0.78,43.27,90.03,-999.00,-999.00,0,-10.49,-11.44,-0.79,1.29,0.37,1.18,1.88,41.29,43.32,45.20,48.40,91.45,89.96,89.34,91.14,90.09,89.51,99.64,150.08,105.14,105.41,101.62,129.50,138.65,30.4,1,2,35.06,0.76,-11.59,48.74,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:16:03,2,0.50,114.9,13.00,7.43,0.70225,60.00,0.78,43.26,90.02,-999.00,-999.00,0,-10.54,-11.49,-0.78,1.31,0.39,1.14,1.87,41.30,43.31,45.18,48.38,91.44,89.97,89.34,91.13,90.10,89.51,99.61,150.10,105.12,105.38,101.63,129.47,138.67,30.3,1,2,35.06,0.77,-11.56,48.74,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:16:51,2,0.50,115.0,13.10,7.45,0.70330,60.00,0.78,43.24,90.03,-999.00,-999.00,0,-10.46,-11.39,-0.77,1.30,0.36,1.16,1.88,41.27,43.29,45.16,48.35,91.44,89.97,89.34,91.13,90.08,89.50,99.58,150.08,105.09,105.38,101.59,129.45,138.70,30.3,1,2,35.06,0.75,-11.54,48.74,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:17:40,2,0.49,115.0,13.00,7.41,0.70431,60.00,0.78,43.24,90.03,-999.00,-999.00,0,-10.60,-11.51,-0.79,1.30,0.36,1.15,1.88,41.26,43.28,45.13,48.34,91.46,89.96,89.32,91.15,90.08,89.49,99.53,150.14,105.16,105.43,101.68,129.48,138.82,30.3,1,2,35.06,0.80,-11.50,48.74,87.42,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:18:32,2,0.50,115.0,13.10,7.27,0.70531,60.00,0.78,43.22,90.02,-999.00,-999.00,0,-10.54,-11.38,-0.78,1.29,0.37,1.14,1.86,41.26,43.27,45.13,48.32,91.46,89.96,89.32,91.14,90.08,89.50,99.54,150.10,105.17,105.45,101.59,129.49,138.78,30.3,1,2,35.06,0.78,-11.51,48.74,87.41,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:19:22,2,0.49,114.9,13.00,7.42,0.70637,60.00,0.77,43.22,90.03,-999.00,-999.00,0,-10.67,-11.61,-0.80,1.28,0.35,1.13,1.88,41.24,43.27,45.15,48.30,91.45,89.98,89.34,91.14,90.08,89.50,99.50,150.19,105.17,105.45,101.70,129.50,138.84,30.4,1,2,35.06,0.80,-11.50,48.74,87.44,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,4.90,4.90,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:20:12,2,0.49,115.0,12.90,7.46,0.70737,60.00,0.77,43.21,90.03,-999.00,-999.00,0,-10.59,-11.42,-0.78,1.28,0.37,1.15,1.88,41.26,43.24,45.13,48.32,91.45,89.96,89.35,91.14,90.09,89.50,99.57,150.12,105.16,105.44,101.60,129.51,138.78,30.4,1,2,35.06,0.82,-11.52,48.74,87.32,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:20:59,2,0.49,115.0,12.90,7.41,0.70843,60.00,0.78,43.21,90.03,-999.00,-999.00,0,-10.71,-11.62,-0.77,1.30,0.35,1.12,1.87,41.25,43.25,45.11,48.29,91.45,89.97,89.35,91.14,90.09,89.50,99.57,150.18,105.16,105.44,101.73,129.51,138.80,30.3,1,2,35.06,0.81,-11.51,48.74,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:21:47,2,0.49,114.9,13.00,7.44,0.70943,60.00,0.77,43.19,90.04,-999.00,-999.00,0,-10.63,-11.46,-0.80,1.30,0.35,1.12,1.87,41.22,43.24,45.09,48.26,91.46,89.97,89.34,91.13,90.10,89.51,99.54,150.17,105.14,105.42,101.61,129.50,138.75,30.3,1,2,35.06,0.81,-11.51,48.74,87.29,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:22:42,2,0.49,115.0,12.80,7.29,0.71043,60.00,0.78,43.19,90.04,-999.00,-999.00,0,-10.69,-11.60,-0.78,1.33,0.36,1.14,1.90,41.25,43.23,45.10,48.26,91.45,89.99,89.35,91.14,90.09,89.50,99.50,150.15,105.14,105.42,101.68,129.50,138.80,30.3,1,2,35.06,0.79,-11.54,48.74,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:23:32,2,0.49,114.9,12.90,7.29,0.71148,60.00,0.78,43.18,90.03,-999.00,-999.00,0,-10.55,-11.43,-0.80,1.31,0.36,1.14,1.87,41.22,43.22,45.08,48.26,91.46,89.97,89.35,91.14,90.08,89.52,99.53,150.01,105.12,105.42,101.58,129.49,138.68,30.3,1,2,35.06,0.82,-11.50,48.74,87.26,38.48,0,80.00,80.00,2.00,75.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:24:19,2,0.49,114.9,13.00,7.42,0.71248,60.00,0.78,43.16,90.03,-999.00,-999.00,0,-10.61,-11.63,-0.79,1.32,0.35,1.13,1.88,41.21,43.20,45.05,48.23,91.46,89.97,89.36,91.13,90.07,89.49,99.52,150.02,105.11,105.40,101.66,129.45,138.67,30.3,1,2,35.06,0.73,-11.56,48.74,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:25:12,2,0.49,115.0,12.90,7.47,0.71352,60.00,0.78,43.15,90.03,-999.00,-999.00,0,-10.47,-11.43,-0.77,1.31,0.37,1.15,1.86,41.22,43.20,45.06,48.21,91.45,89.98,89.35,91.13,90.06,89.50,99.52,150.01,105.11,105.41,101.59,129.45,138.58,30.1,1,2,35.06,0.78,-11.56,48.74,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
7:26:00,2,0.49,115.0,12.90,7.43,0.71457,60.00,0.78,43.14,90.03,-999.00,-999.00,0,-10.62,-11.51,-0.78,1.30,0.37,1.15,1.87,41.20,43.20,45.05,48.21,91.45,89.99,89.35,91.14,90.09,89.51,99.53,150.05,105.15,105.43,101.71,129.43,138.66,30.2,1,2,35.06,0.79,-11.54,48.70,87.26,38.48,0,80.00,80.00,2.00,73.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,5.00,5.00,0,16.00,0,34.88,31.46,-2.38,-8.86,33.80,32.00,46.40
